epoch,loss,accuracy
1,4.303951484816415,0.26450892857142855
2,3.681196928024292,0.38169642857142855
3,2.971094216619219,0.3716517857142857
4,2.50226914031165,0.4341517857142857
5,2.1672090888023376,0.5066964285714286
6,1.939723640680313,0.5446428571428571
7,1.73220813700131,0.5970982142857143
8,1.609899422952107,0.6261160714285714
9,1.4873814710548945,0.6707589285714286
10,1.3679198729140418,0.6897321428571429
11,1.245722417320524,0.7109375
12,1.1416005002600806,0.7488839285714286
13,1.0731923558882304,0.7645089285714286
14,0.972613085593496,0.7845982142857143
15,0.9180516515459333,0.7979910714285714
16,0.8735862927777427,0.8225446428571429
17,0.8153713845780918,0.8214285714285714
18,0.7599405635680471,0.8370535714285714
19,0.698177810226168,0.8683035714285714
20,0.6365296361701829,0.8716517857142857
21,0.6157704400164741,0.8839285714285714
22,0.5498778846647058,0.8872767857142857
23,0.517951349062579,0.8973214285714286
24,0.4723906234971115,0.9129464285714286
25,0.4506489969789982,0.9274553571428571
26,0.41469876574618475,0.9252232142857143
27,0.3903420301420348,0.9441964285714286
28,0.35688154346176554,0.9441964285714286
29,0.3451328213725771,0.9475446428571429
30,0.2984606046229601,0.9631696428571429
31,0.2850198468991688,0.9631696428571429
32,0.26574098212378366,0.9709821428571429
33,0.24822342582046986,0.9787946428571429
34,0.2353272113416876,0.9821428571428571
35,0.21990826965442725,0.9787946428571429
36,0.19852130248078279,0.9832589285714286
37,0.186522207355925,0.9877232142857143
38,0.17773791309446096,0.9888392857142857
39,0.15764417206602438,0.9832589285714286
40,0.14969668657119786,0.9899553571428571
41,0.1395810925002609,0.9933035714285714
42,0.14046862269086496,0.9933035714285714
43,0.13960954028048686,0.9921875
44,0.127226429858378,0.9977678571428571
45,0.13093822449445724,0.9944196428571429
46,0.12375886671777282,0.9977678571428571
47,0.1289597832198654,0.9910714285714286
48,0.1293004159150379,0.9955357142857143
49,0.12732455945972884,0.9944196428571429
50,0.13576705434492656,0.9933035714285714
51,0.13001369990940606,0.9921875
52,0.12544811397258723,0.9966517857142857
53,0.12894371378102473,0.9977678571428571
54,0.11945990566164255,0.9955357142857143
55,0.12395701025213514,0.9921875
56,0.11413677728601865,0.9988839285714286
57,0.11527008629803147,0.9944196428571429
58,0.12513753399252892,0.9944196428571429
59,0.12603710179350205,0.9899553571428571
60,0.12286376607205186,0.9933035714285714
61,0.11794003485036748,0.9955357142857143
62,0.11070809912468706,0.9977678571428571
63,0.11880894949925798,0.9977678571428571
64,0.11617535538971424,0.9966517857142857
65,0.11749715052012887,0.9944196428571429
66,0.1148717501865966,0.9944196428571429
67,0.1175378764580403,0.9944196428571429
68,0.112923549754279,0.9933035714285714
69,0.10510376082467181,0.9966517857142857
70,0.11440853880984443,0.9944196428571429
71,0.11463888282222408,0.9944196428571429
72,0.1144858149013349,0.9899553571428571
73,0.09736139034586293,0.9988839285714286
74,0.11463730289999928,0.9944196428571429
75,0.10462887518640075,0.9966517857142857
76,0.10533427886132683,0.9966517857142857
77,0.10421790821211678,0.9977678571428571
78,0.10509661066212825,0.9988839285714286
79,0.10896046805594649,0.9944196428571429
80,0.1010853455268911,0.9988839285714286
81,0.10145675750183207,0.9977678571428571
82,0.10285802784242801,0.9944196428571429
83,0.10224022396973201,1.0
84,0.1086360551416874,0.9910714285714286
85,0.10561525542289019,0.9966517857142857
86,0.10138065354632479,0.9966517857142857
87,0.1042894134297967,0.9955357142857143
88,0.10590083218578782,0.9977678571428571
89,0.10649090858974627,0.9966517857142857
90,0.09710937525544848,1.0
91,0.10538114327937365,0.9955357142857143
92,0.10662976918475968,0.9977678571428571
93,0.1075530650892428,0.9966517857142857
94,0.09948559258399266,0.9966517857142857
95,0.1102824534422585,0.9933035714285714
96,0.09159777606172222,0.9988839285714286
97,0.09863183767135654,0.9966517857142857
98,0.09557686752772757,0.9977678571428571
99,0.10668316097663981,0.9966517857142857
100,0.09946140607020684,0.9955357142857143
